DAYS_BIRTH,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,ZIP_CODE,NAME_EDUCATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,TARGET
-21517,M,115966.38999530557,144927.50411798546,10003,Incomplete higher,0.42204657572043036,0.9861018432275392,0.8580242814460233,1
-20107,M,168218.1352444188,754379.0190842492,10003,Secondary,0.811597237465462,0.7490118527640229,0.2394632389357878,0
-8177,F,273737.2952270732,476457.1556564864,10003,Secondary,0.4315590711710837,0.7899526383470548,0.8433957380496012,0
-21806,M,210311.35789368575,399896.46864301234,10001,Secondary,0.5723491824382639,0.10642877271489448,0.2962644034486761,0
-8573,M,215599.6854272425,785946.9553443046,10002,Incomplete higher,0.32107320002372874,0.4763120095094502,0.9338642876541567,0
-23776,F,132521.2430833554,380999.1359849938,10001,Secondary,0.7040409874386541,0.9456093504782889,0.21907763980131123,0
-14899,F,134946.75629912375,404514.0211718945,10002,Secondary,0.6547342089657141,0.2700660715518065,0.06964999107200132,0
-24615,M,244793.47186515003,370279.4862972858,10003,Secondary,0.39700103277405774,0.1453836549508597,0.936531163342389,1
-12155,M,201882.4181136591,852538.0024384822,10002,Higher education,0.27603210279059653,0.48539445976418827,0.1656257422436529,0
-21742,M,51416.70233978556,178324.28033754937,10001,Incomplete higher,0.614104374820299,0.9303930696512083,0.9441325417222752,0
-8835,M,151393.92937328856,233378.00738610167,10002,Secondary,0.9431516492110077,0.48679062443062726,0.8239773501183365,0
-13909,F,120750.84617807427,301393.8063316938,10003,Higher education,0.13264302402660155,0.40483430291965894,0.08192538971663499,1
-11174,M,156217.0682428949,662616.5233100471,10002,Secondary,0.7991166183455605,0.6502724367137765,0.4451351989429355,1
-19661,F,189642.5088380454,620779.6161647071,10003,Secondary,0.5429917728080906,0.9368839988505513,0.07339965813511562,0
-20496,F,152638.1523855817,218973.94800878028,10001,Secondary,0.5255596951738591,0.04905744920406607,0.32978656461181133,1
-21682,M,167587.39059632234,417478.32010845165,10003,Secondary,0.9616841475759792,0.1533955454766912,0.3515030782399867,0
-8965,M,280360.3924310453,552527.9795985102,10002,Higher education,0.6058747975685568,0.13275431004426042,0.5996333303275736,0
-23708,F,117501.94204360418,360714.772023531,10001,Secondary,0.830517827748518,0.08533298229916564,0.9758955678431125,0
-15492,F,270017.71264032635,1180907.4844314388,10003,Incomplete higher,0.5144772488756966,0.30210608064839584,0.16976344010755906,0
-16449,F,128047.45857442201,351499.05005942495,10003,Incomplete higher,0.24985336725508933,0.22930903312031004,0.3291509647488121,0
-13053,M,193175.0957996498,528018.648721312,10003,Secondary,0.6944902714581096,0.5486912662093353,0.5871024942145305,0
-20892,F,142879.08250526653,660301.9075844754,10001,Secondary,0.9231769044440039,0.3272894217257033,0.17142085531959717,0
-14169,F,175649.11183032172,580474.9356562815,10002,Higher education,0.8412300956100756,0.40520786145787624,0.7107096622587191,1
-18006,F,186468.50496507107,608775.7273312404,10002,Secondary,0.19836360624008464,0.9418646904998126,0.4036597158863706,1
-17832,M,204834.95158642603,419428.1516756319,10003,Secondary,0.3168891190621502,0.15565564126940623,0.9495722956353171,0
-11699,F,129397.04955312134,443947.1716188801,10003,Secondary,0.5168806739736777,0.38845732679480216,0.6298709452157262,0
-8396,F,111497.83961971154,368348.9313453834,10002,Incomplete higher,0.5716032952360652,0.2570818405187818,0.363080711210095,0
-13773,M,341738.524992771,884216.269456135,10002,Higher education,0.19381411445852825,0.5491659823577522,0.7194731210687536,0
-23922,F,128045.20685292046,635460.4815082471,10001,Secondary,0.23001234001516457,0.7363362265466443,0.8387545779899512,1
-25164,M,204317.33377159495,925059.7763134035,10001,Secondary,0.7588310690354364,0.8169878734178649,0.8004797640295018,0
-19519,M,81641.12341813272,326429.3907009388,10003,Secondary,0.7303174167149424,0.5152966945173656,0.2627643941286838,0
-19111,M,160179.2352360303,504465.6568738268,10001,Secondary,0.8392088146288911,0.8549165915269425,0.41698335214885907,0
-12158,F,164720.8778418133,469164.4625758046,10002,Secondary,0.9329298072802311,0.7850755078773174,0.45217766103050494,0
-23268,M,195781.51946988443,340579.4914011713,10001,Incomplete higher,0.3082611189026917,0.15700406143373846,0.3883833921723755,0
-23694,F,30000.0,66688.49688175485,10001,Secondary,0.8595949565705794,0.24542875901999517,0.3108635828558175,1
-9880,F,185492.46813716993,759748.0641396713,10002,Secondary,0.6660117912761864,0.6717205283334209,0.7527477992813477,0
-23552,M,103992.43816265218,292738.2782975279,10001,Secondary,0.9577704238917994,0.974794019740608,0.012224243431511073,1
-20074,F,176192.14425262477,797987.9759850532,10003,Secondary,0.2720741560234159,0.37612970060000017,0.29354422885877085,1
-16122,F,108327.91732642599,172419.53872521064,10002,Incomplete higher,0.2696715016395256,0.2298078406447407,0.14161725697290362,1
-20881,F,112712.30426822692,341900.19450726116,10003,Secondary,0.7042934486927267,0.869129434295579,0.12876931589994722,0
-13214,F,154747.40293139886,555212.440483533,10002,Secondary,0.9284107740382763,0.19961195954288258,0.2769586668974786,0
-16208,F,107353.4652020139,329295.35627788404,10002,Secondary,0.8245558247864346,0.6974082740498616,0.7621530911150485,1
-18486,M,149594.157284398,681686.7472095216,10001,Secondary,0.7270395577933562,0.03424907035586455,0.9694218690784336,0
-18104,F,97702.2384371775,484432.42927696346,10002,Incomplete higher,0.3873091980573883,0.01898051509790366,0.5146184665410988,0
-7735,M,76704.81707069925,112245.1221847861,10002,Secondary,0.717767334701974,0.4515667139441647,0.33897181757691786,0
-19926,F,213279.76520385852,324146.7709183212,10003,Secondary,0.8010955764308144,0.6565401275499032,0.8291704663110869,0
-18089,M,101380.06094845093,154229.1272515626,10002,Secondary,0.7532856797906043,0.14243445395876841,0.06710342526824942,1
-23731,F,143877.9991623083,535903.5897935841,10003,Higher education,0.676810798286123,0.7638824530015379,0.09316794187902822,0
-15034,F,209269.4322187926,521228.2918425147,10003,Higher education,0.04713125169070298,0.12873648241197155,0.3453663147492667,1
-11801,F,137221.08722187288,539726.0276004612,10002,Higher education,0.6597149331148087,0.5337078078716747,0.448408499471351,0
-8036,M,142574.2584592241,373813.43675214564,10003,Secondary,0.4782946554829104,0.30829919227708047,0.7978378692813741,0
-22892,M,182611.79346500724,641045.3493575719,10001,Incomplete higher,0.9615692715496855,0.7522532767832053,0.9252639393357897,0
-22050,F,213794.09846761517,872158.491556396,10001,Secondary,0.607189883377071,0.804116753563884,0.5312765349917838,0
-23430,F,93660.84038294597,299046.29199591355,10003,Higher education,0.6082272562352993,0.0660912395624711,0.49564466957127484,0
-21530,M,163647.10008113342,516799.8923231453,10001,Higher education,0.9940551873697498,0.19260456930746495,0.2130110190790342,1
-15337,F,70468.43885524935,95339.379480549,10002,Higher education,0.09358778978090543,0.8926441095693955,0.4511815436999833,0
-22291,F,134995.05005095885,356809.0578272759,10001,Secondary,0.2763162851003529,0.4156128366008668,0.9236442312740452,0
-15469,M,185317.75034401123,589886.5272432278,10002,Secondary,0.6560794389690257,0.47673586537304546,0.3928995362733715,0
-23727,F,109411.79217420865,311596.39251933893,10001,Secondary,0.31523625603437466,0.16802384166256645,0.21068248780096244,0
-7692,F,152034.2657506831,699833.1857509989,10003,Secondary,0.3461501479291219,0.9948947965009928,0.3372950292051431,0
-12083,F,91334.63972775274,422525.2344749748,10002,Higher education,0.8926449397971086,0.9230476828393259,0.5145946126351735,0
-18560,M,182203.5194851122,781228.4773621396,10001,Secondary,0.5793539050397966,0.0020246709822436815,0.5985850305995709,0
-22416,F,209749.39506114364,524623.5721696373,10001,Higher education,0.10286558280415459,0.550734682657885,0.4324298796401692,1
-8807,F,112600.07784760455,435671.8391277528,10002,Incomplete higher,0.3108625857326218,0.8722673836031546,0.7585361795403025,0
-10116,M,152868.5883741579,394577.344551376,10002,Secondary,0.07605837649941805,0.4305336062339602,0.5844533821067067,0
-10543,F,203928.79808738743,393658.93041517277,10002,Secondary,0.5561299334471452,0.4368142585766849,0.6650481340116873,1
-15317,F,234222.2479282352,555483.9599003227,10002,Incomplete higher,0.17326819637598967,0.37934715672628927,0.8629189246112304,0
-9172,F,88862.99555702858,114087.51512646339,10003,Higher education,0.8571151500251062,0.02882833515532346,0.8656885702726528,0
-24409,M,157663.9398673662,366901.33678357914,10003,Secondary,0.5773140264564999,0.7902833358537028,0.2035083123020981,1
-7531,F,196572.28593097653,558848.8894187171,10003,Secondary,0.05937564193109468,0.45678520339109474,0.6233447448326498,0
-15415,F,160990.69196498315,776284.8136053315,10002,Higher education,0.30087566362431895,0.5310656384037258,0.71664086104166,0
-12584,M,32865.370824203426,74066.79136955924,10002,Higher education,0.6163376672361268,0.2556851168066384,0.14585295326085113,1
-22189,M,199652.48742892244,920360.8629945895,10001,Higher education,0.33549831819382825,0.7841184920668195,0.8427698370589184,0
-17715,F,245369.00950565282,469987.92332958465,10002,Higher education,0.5131766685939557,0.793748546704448,0.1804698620113313,0
-14378,F,174912.18075522353,308523.32620919007,10002,Higher education,0.9093622946827357,0.5529208168517593,0.7992794232748571,0
-9160,M,127739.68157027183,392924.9389345224,10002,Secondary,0.3500359705062783,0.9046279258001638,0.16146575662344942,0
-22283,F,128795.48057829429,475261.18059039884,10001,Higher education,0.335872862469788,0.11588423072664189,0.7417785368110011,1
-18986,M,281216.82437240036,331084.72352399386,10001,Incomplete higher,0.8197568413126988,0.7866266646435993,0.14814797888666376,0
-14139,F,219945.5695382388,414435.3999113329,10002,Secondary,0.3187565229167699,0.5585841423206646,0.3788293108584687,0
-19644,F,193781.0554168482,546992.5027402248,10001,Higher education,0.07795834414039227,0.23101316703644925,0.14351613347207193,0
-9522,F,197298.20774597305,458524.45672848343,10003,Secondary,0.1809449542374949,0.1323037826518949,0.2707150963266297,0
-17939,M,139366.8801900587,536629.9865358502,10002,Secondary,0.948800250796301,0.3010070403228383,0.9845147773534846,1
-8253,F,166503.89044019632,506944.80196263175,10002,Incomplete higher,0.9332927925777214,0.856315918101452,0.10767565606938367,0
-23539,M,164256.12740968468,269615.9901351939,10001,Secondary,0.2248120907781478,0.787619349676136,0.40646482641788817,0
-7724,M,233364.76981312325,1068311.5992118195,10003,Secondary,0.5535018730986858,0.6451324258180401,0.6769193408855229,0
-14304,F,253230.7676639893,549921.6838871512,10002,Secondary,0.13736810042300285,0.09032700778367742,0.09459857039728581,0
-11760,F,237035.74678835628,930252.5804426811,10002,Secondary,0.6746776285115358,0.9548306397433037,0.10903298741953338,0
-13812,M,98116.6511571535,404207.5488789338,10002,Higher education,0.18530579600981067,0.3054401323754071,0.1432628725238746,0
-10820,F,187221.36263240175,908516.1509197531,10002,Secondary,0.04979042292160396,0.6069999833450584,0.6449863780330233,0
-14430,F,209606.82939443155,627569.107344702,10003,Secondary,0.8248968072087993,0.8031018708054342,0.9093369179792065,0
-7337,M,238764.07624684082,826921.6681262896,10002,Secondary,0.3254003827236257,0.13285583445875804,0.8259894539686515,1
-16783,F,129927.08311631807,303965.0831827177,10002,Higher education,0.10852240356009701,0.6521967422558731,0.9830552393574917,0
-11847,F,340111.5093274175,1262737.8416353352,10002,Higher education,0.8339039508622252,0.03229599670421257,0.5781378845993937,0
-24621,F,87022.80664596151,248322.532619867,10001,Higher education,0.7623974775461484,0.10178931150434112,0.9614773046181858,1
-13599,F,108392.80499485861,298146.2746953108,10002,Higher education,0.6837584504319681,0.7231436344271419,0.304934165215452,0
-9705,F,189754.44670011426,839069.5173294763,10003,Secondary,0.9112487098445292,0.15508215557279414,0.42150459384606576,0
-8112,M,335204.71204476844,402472.0429991564,10003,Higher education,0.4892260868706352,0.4435067233053783,0.39604136796612965,0
-9803,F,126860.63537490732,574405.891261094,10003,Secondary,0.1280564975867977,0.24833255077736915,0.047357480278904296,0
-19806,F,145314.10602873185,640585.173061145,10001,Secondary,0.061346409895119525,0.42122950866994213,0.8297052685405584,0
-15901,M,247964.02177806656,750206.4726815603,10002,Higher education,0.3184410179596586,0.0772202402914709,0.024718188692368637,0
-18570,F,160512.5482330838,475247.3853517888,10001,Secondary,0.08683083013741622,0.7549005440409894,0.7298762510850118,1
-18481,F,143594.01842544432,351407.5139140431,10001,Secondary,0.5355094403470854,0.07904117739411443,0.407064782655264,1
-15959,F,197020.26710090888,980509.8110283435,10002,Secondary,0.014499017823157878,0.83791449736047,0.0062477160769091045,0
-25108,M,180860.32411843564,261284.81033399544,10001,Higher education,0.44376330150937593,0.6626088641695612,0.28994690286279945,0
-20898,M,232975.2627189883,782997.4610442854,10001,Secondary,0.17846028985358542,0.4165855756642832,0.3461276959188273,0
-16180,F,236606.90390014078,881769.185829036,10003,Incomplete higher,0.36826804386715817,0.8664865434704918,0.9647024710600154,0
-17953,M,197027.98061347127,933384.5995956816,10002,Secondary,0.6750340747706891,0.1861312786763285,0.6610790976074561,0
-11225,F,190424.48355167947,784703.8753683323,10002,Higher education,0.35096377105070153,0.26456422741482544,0.5435715915061403,1
-21092,M,185412.4642640578,662921.6501952958,10003,Incomplete higher,0.34133988720021524,0.13712366165920664,0.12705056420265803,0
-18959,M,205763.30140955356,301906.0532197978,10001,Higher education,0.990750732839502,0.38156869329003495,0.39110433951281687,0
-9204,M,198135.09805351225,494334.0060666593,10003,Higher education,0.7188147227262862,0.9867331847340876,0.035764353600368004,1
-13724,M,186346.1962102808,289836.6440678989,10002,Higher education,0.5138617118500514,0.16102737780069465,0.7616854184723676,0
-11412,F,242341.9939779405,1096561.3967957085,10003,Secondary,0.5793756509975795,0.8309764858657986,0.16277670219374785,0
-8256,F,268601.2683180591,1073998.0408878333,10003,Incomplete higher,0.6201826315188109,0.651880071673072,0.5944357009464011,0
-23381,M,84035.72745853124,338676.347278945,10001,Secondary,0.02457539894084193,0.015814130611859545,0.6993915382563186,0
-19237,M,177004.58246026942,638814.1528022513,10001,Incomplete higher,0.08026459052524759,0.9448901929377002,0.3665091277069856,0
-17235,F,126095.96642960285,381840.5456772766,10002,Higher education,0.6491893513566518,0.9710912652249847,0.6325931520994418,0
-17514,M,160921.19215140288,257455.2788597025,10002,Incomplete higher,0.3644688588483137,0.9249007018615434,0.7642328616466826,0
-24765,F,171589.35855506317,397877.8950694794,10001,Secondary,0.05544404023192506,0.5017396577070338,0.1841237951059882,0
-19411,F,195815.30606364357,303056.1372988781,10003,Incomplete higher,0.2975132460516261,0.22037518247587895,0.6008603288374847,1
-19206,F,154432.4010203805,602232.7097480502,10001,Secondary,0.13028342042139018,0.39126467747048144,0.7338831354408689,0
-10577,F,63248.35595876149,103785.18260146726,10002,Higher education,0.9163138422263213,0.6141915464162311,0.3570480894166259,0
-19931,F,108013.15049598139,411363.1367358296,10003,Secondary,0.20292539255311504,0.37883638091744976,0.16249115811654524,1
-23614,F,198958.47576288914,749878.7843734738,10001,Higher education,0.14369119739405245,0.7081716508696828,0.28611602112442347,1
-21743,M,30000.0,85116.53747895466,10001,Higher education,0.6261688170886166,0.7955755477765185,0.933074666839829,0
-18399,M,248357.10743448028,382697.0969505494,10001,Secondary,0.5219119302768327,0.20939289864805766,0.35744795476593705,0
-16057,M,213815.45218753608,483052.576142972,10002,Higher education,0.575932454035792,0.4049419082828005,0.10770058775888203,0
-13195,F,245028.7248914619,558756.7503447658,10002,Secondary,0.43594814804031523,0.9577443760260599,0.08272650764932887,1
-22314,F,145038.89962102222,551371.2557091279,10003,Higher education,0.46716931093212954,0.249806801262638,0.18049506574384377,0
-9702,F,55080.3298071205,80140.34189738308,10003,Higher education,0.7787975558471295,0.346447488594429,0.12751233568975173,0
-23198,M,193532.977735518,835341.473132937,10001,Secondary,0.2199221848256674,0.03566050385197228,0.4950436599571363,0
-23618,F,218257.93282418672,882641.444904641,10001,Higher education,0.3965293028312341,0.33236604110360135,0.3475514441756089,0
-14637,M,241675.33654703255,421778.485150265,10002,Higher education,0.9578253849279492,0.3709313981041026,0.8414056546832641,0
-16994,M,140605.56448158494,545079.6199018682,10003,Secondary,0.18998570118604519,0.09983555962682233,0.8810785324312177,0
-20052,M,180000.96251054583,661333.0269713262,10003,Incomplete higher,0.29377359504186706,0.0014422499849572334,0.4732793878877798,0
-14968,M,151430.048649514,604581.9252755577,10003,Higher education,0.19156692428599054,0.5754054843687101,0.8885271045645945,0
-8220,F,129744.68346209206,227794.58595665675,10002,Secondary,0.020495496358135634,0.3015266013287188,0.45046163873100986,0
-11685,M,250601.49952083678,408570.9836903679,10003,Secondary,0.26982992504167036,0.017823837260092068,0.6419621239453586,0
-15981,F,99574.24104688088,193765.09471887894,10003,Higher education,0.04646744596223917,0.8599443039671795,0.16253483264775082,0
-7727,F,125878.22491351877,310099.3470674345,10002,Secondary,0.15468512640663334,0.5844096770666409,0.052582561821875484,0
-20693,F,99844.6073665038,416817.2810147568,10001,Secondary,0.36268207006761466,0.17116835049182044,0.16008517640479736,0
-25210,F,75768.89278961114,299415.61161250196,10001,Secondary,0.020721217068958242,0.8652466229409765,0.2518452358454064,0
-14369,M,194257.20469068646,913359.7622609773,10002,Higher education,0.7529565659307166,0.25358597047298037,0.7509818930403453,0
-8784,F,246306.2538547009,304069.5621216319,10002,Higher education,0.7955890137695468,0.22744573153625602,0.1735052424614706,0
-17059,F,153853.8123042964,160965.72386466528,10003,Secondary,0.4114138024183629,0.8946340569972691,0.13065469553603204,0
-25412,M,82308.16000123078,312487.4826335772,10001,Higher education,0.9846659793742694,0.17945787945947367,0.9276093791294486,1
-25192,F,192750.48734065078,408081.6910305523,10001,Incomplete higher,0.6789939148076991,0.8789857931690744,0.688802422343942,0
-15836,M,285148.44442949345,666196.7539422588,10003,Incomplete higher,0.743721747980749,0.802973301247801,0.4733055857282805,0
-23923,M,131764.90237055367,419962.1646131403,10001,Incomplete higher,0.19230042366613342,0.30977754082923337,0.09496839321575856,1
-9554,F,148172.58581457075,208871.85491474575,10002,Incomplete higher,0.8374376228217134,0.034397081153135556,0.8517909115713562,0
-20546,F,185422.68399345042,662103.1788092265,10003,Secondary,0.9450463980215061,0.08257310355131697,0.10825843078886443,0
-12267,M,291206.66373969114,669947.0759015066,10003,Secondary,0.23631016657379178,0.10952826776957747,0.6110465317428557,0
-18898,F,133048.32737819664,469775.0833587355,10001,Secondary,0.6864642943863801,0.8907988351604781,0.6676764926214869,0
-23399,F,85342.93589314338,370049.3299605849,10003,Higher education,0.7469410486633313,0.4040359780374756,0.40013880514998723,1
-16121,F,200332.92814295867,337449.8659266913,10003,Incomplete higher,0.30516917180954906,0.03252975728649432,0.9112167250045752,1
-11478,M,241171.50266270828,1139171.753088619,10002,Secondary,0.4750090025722964,0.5565484620556796,0.050700611709019405,0
-13623,F,169952.67104742763,530720.1393144531,10002,Secondary,0.0975390935807241,0.20799225060699167,0.8181169057986892,0
-18645,M,144465.51939077003,677790.4752148498,10001,Higher education,0.17309480395950794,0.23512604260801895,0.5537943982581998,0
-13098,F,226972.63734867793,415568.8158046589,10003,Secondary,0.06157052364719473,0.16084173491807863,0.6112037244076158,0
-9338,M,228516.59486729137,781127.0008643182,10002,Secondary,0.5601654905452937,0.7620214623987173,0.9868255624823503,0
-24243,M,124494.03027296426,325620.1703167447,10001,Secondary,0.6252628972772694,0.0006128938052726296,0.5826478031178226,0
-10698,F,177268.52009917502,726249.4083158432,10002,Incomplete higher,0.916119583433733,0.43898416389684514,0.7970279855623931,0
-22890,M,93298.77273113534,319421.0158856142,10003,Secondary,0.5421848106236015,0.08687116640248338,0.15353076571977076,1
-15147,M,225835.61908225334,672552.4365539544,10002,Higher education,0.26061137080809993,0.5523746010045535,0.8092895921098178,0
-15312,M,167471.49778713429,779067.6316783206,10003,Secondary,0.05947354659111881,0.34599234616134256,0.7610729072241664,0
-19343,F,136935.85173056475,343499.23726848105,10001,Higher education,0.8849530527508368,0.028351580776428187,0.9681100733676848,0
-24410,M,165230.6843553114,310620.603555104,10003,Secondary,0.4788580785280534,0.4609742311550441,0.9357106349693205,0
-23842,F,154860.77978868008,531544.8757340271,10003,Secondary,0.7373219894423212,0.5705854978648025,0.2139865455114055,1
-21920,M,222743.04693998603,778735.0288322667,10003,Secondary,0.014649348595588974,0.24765403166271716,0.46493312926432817,0
-15065,M,220204.68752044305,606967.4632610112,10003,Secondary,0.4881389226644176,0.7655118970710587,0.9114831781728534,0
-13529,M,177000.8236201465,521522.33767957106,10002,Higher education,0.3257226231664986,0.37104876579428325,0.6407650697076446,0
-8691,F,222951.45205368265,1078686.7602186091,10003,Secondary,0.030331272613826843,0.7493465141440143,0.46370039427287013,0
-17866,M,202790.90049446502,797118.8650455332,10002,Incomplete higher,0.7756728070724583,0.5790157290087676,0.10893876160083071,0
-24343,M,143409.18639489976,206854.41517076883,10003,Secondary,0.5129016528936132,0.869253067986885,0.35175756723622953,1
-12219,F,164767.04125669593,304575.2178123911,10003,Secondary,0.3331802429911309,0.5469247909822715,0.6652399491535791,0
-23590,F,145651.58604434668,714028.7224977266,10001,Incomplete higher,0.8057984839073993,0.18562719332070599,0.7769144819504971,1
-24993,M,193966.1813403142,757605.1787187456,10001,Secondary,0.44692345185016646,0.8225911942786863,0.44716691400925257,1
-9667,M,170020.07826779672,792324.2541305161,10003,Secondary,0.0034979563683013026,0.7830352501747905,0.05584449301108296,0
-11657,F,150345.31885592887,333081.9136215839,10002,Secondary,0.9444476320383255,0.9723558147343265,0.6331721822695304,0
-24668,M,275923.1250827652,1094716.0148044894,10001,Incomplete higher,0.2556827404623855,0.09358191910753699,0.9215863922248833,0
-20789,M,227991.08913524568,879136.1097824087,10001,Incomplete higher,0.8305755220633414,0.5912311623058493,0.4964107489054833,1
-19683,F,119169.17549206784,259641.02585438706,10003,Secondary,0.816415384081273,0.49166898394348235,0.9284247012892929,0
-12681,F,203727.56457439327,652593.4386219477,10003,Higher education,0.1623739313607313,0.6708721154801652,0.35410072366254197,1
-18384,F,168161.93975973697,590191.3083428732,10003,Higher education,0.4740026812147766,0.9801798481232298,0.8863657699364192,0
-12568,M,213073.41277242804,623139.0004779729,10002,Incomplete higher,0.040198978498492965,0.5322720771157557,0.7863397526321838,0
-17621,M,187547.51383668315,808088.7535660964,10003,Secondary,0.354551672888462,0.6857386349464292,0.9617415499400027,0
-20203,F,221757.21130188348,960536.0756570594,10001,Incomplete higher,0.73097884336962,0.34721344372204277,0.791021235210428,0
-18281,M,198667.33578530815,874613.5147796784,10001,Secondary,0.23706947011035762,0.29897048767168255,0.32147974963046866,0
-12023,F,168671.52463956253,710730.2379641467,10003,Secondary,0.11712793074230998,0.33529656568366706,0.9005675272993175,0
-23096,F,207544.89086335158,612741.8188916977,10001,Secondary,0.5071235509350089,0.03860789359694139,0.669731076461139,0
-12559,M,203147.91921361373,513101.505523025,10002,Higher education,0.5369863843736321,0.2847406454125949,0.16206932574123722,0
-22742,F,160876.72998056575,695873.1216100178,10003,Higher education,0.6758289313211581,0.17294639380720211,0.04596507973936015,0
-18908,F,177762.3564945593,526319.8222146875,10001,Higher education,0.7591377468025907,0.45742797983555683,0.36584560414828526,0
-21725,F,151411.02581010558,300624.4105962383,10003,Higher education,0.6958095312646552,0.4608247638987314,0.7868641497316774,0
-22014,M,171921.01300486326,520813.0690780673,10001,Higher education,0.8454122082948506,0.7652298312265036,0.6182145954469193,0
-10241,M,155000.19312204712,242947.1922892892,10003,Higher education,0.22290646428203986,0.502291647892029,0.527127159729342,0
-21748,F,117126.60462482799,441159.4601937748,10001,Secondary,0.5697667462164961,0.463081588323241,0.0037276345902581554,1
-19408,M,117487.97600639591,275354.821908265,10003,Secondary,0.36009535742132515,0.23162631170049142,0.43550070209874236,0
-16456,F,88413.60496966257,180596.74112086307,10002,Secondary,0.9621123570016422,0.8524800101446773,0.15772338872524883,0
-25186,M,117080.72932576812,565035.6957883282,10001,Secondary,0.4402795234148238,0.09100090568471908,0.45456739711318783,1
-9862,F,165577.11335242516,680111.964136498,10003,Higher education,0.9597139331335567,0.9822959649792862,0.9917703219878365,0
-23687,M,174155.9705203763,722447.3829758813,10001,Higher education,0.769065654059106,0.47607499585149815,0.8795388231199289,0
-9051,F,161104.1460917287,563040.9271292259,10003,Higher education,0.718463862068699,0.18598699959572373,0.31063060410658105,1
-18466,M,38187.330576437285,166370.408679296,10001,Secondary,0.4915637119218269,0.3543280557684829,0.5935073929629318,0
-17534,M,273704.645659507,1104849.837278769,10003,Higher education,0.44337813425560213,0.01537018270878876,0.5020952334139177,0
-23166,M,230628.39879966568,783005.2813103886,10003,Secondary,0.5265481875184069,0.16652267925823683,0.13004700521468282,1
-10478,F,200745.24871293563,972509.8770881136,10003,Incomplete higher,0.29363306292695324,0.3353398193126772,0.9898065158151844,0
-21615,M,281551.4792513321,497326.8452542675,10001,Secondary,0.9045099398384667,0.5544152787519874,0.42517515661329086,0
-12423,F,115680.36466268642,552202.4042974683,10002,Higher education,0.7943306552653664,0.12948084464485443,0.5056590370718294,0
-11068,F,283166.23520768696,737861.1672153355,10003,Higher education,0.8013958543250439,0.6759632961831156,0.6475993123109399,0
-17808,M,121408.37310999492,378016.6168209937,10003,Incomplete higher,0.4331535954494361,0.8442764899891798,0.19154453313061792,0
-9385,F,190624.12835351838,284212.43156486977,10002,Secondary,0.07108894824421708,0.5723396104739059,0.222226602359603,0
-23060,M,97529.60989375981,308235.4811687997,10003,Secondary,0.6830773179262786,0.29690144722522416,0.1925584251964374,0
-12226,F,172744.44950545568,595074.7450405008,10002,Secondary,0.3744135839714118,0.12139232548587142,0.3844655434665284,0
-7442,F,202906.5182948536,1012667.1028779532,10003,Secondary,0.8704303124508254,0.015535062983948023,0.19967695645772032,1
-24413,M,158441.96537820227,776487.5743065238,10001,Higher education,0.7803384384498635,0.7318023329982868,0.9263959679423892,0
-22130,M,211918.93446313136,1031110.47191135,10001,Incomplete higher,0.14532814198975608,0.6284793683127238,0.7143140463502409,0
-19705,M,181363.6650795955,434103.4068799136,10001,Secondary,0.6017157305385142,0.4762834060353739,0.8978355692229759,0
-21644,F,129181.97485288203,641397.0305064286,10003,Higher education,0.6922139259271843,0.1019955522201379,0.8484841303101982,0
-13137,M,152029.90363853247,429015.1016243788,10003,Incomplete higher,0.5681375798243614,0.20702518126396618,0.7031519515634316,0
-25274,F,191122.0240835201,842340.7039327505,10003,Secondary,0.5140421761552613,0.8151723036866422,0.24274618907515932,0
-7939,M,153949.3631684943,287158.64905289095,10003,Secondary,0.22786307500594127,0.4798514680203695,0.6153188642864619,0
-19213,F,209365.71489354168,632982.2159962531,10001,Incomplete higher,0.23590684442118437,0.9628328596193727,0.18629886063526735,0
-13606,M,262648.9714106565,1277537.305083328,10002,Incomplete higher,0.7680081386425546,0.9999721473679823,0.1324760485102776,0
-9644,F,78167.28622818527,374274.783309752,10002,Higher education,0.01868978556355716,0.8007071263655878,0.6325752419526063,0
-8471,F,245323.7164985939,916269.2418060516,10003,Secondary,0.7789100627055763,0.25818360990709444,0.6246255935383099,0
-13244,F,287143.63449870644,1203492.851430742,10002,Secondary,0.5267987365391391,0.23111496218012162,0.15662214201948832,0
-15047,M,199447.2616903769,340198.54779608845,10002,Higher education,0.936222652384836,0.2536343204238226,0.35242769744793145,1
-21342,M,207078.09094567696,804836.7899128996,10003,Secondary,0.997321547722923,0.9867850788165526,0.06628117385682908,0
-13960,M,250236.81661037626,868873.0837356297,10002,Secondary,0.6634845651089614,0.3353404780682916,0.7157331136860524,0
-14664,F,152477.4456202057,208315.74485798995,10003,Higher education,0.412257194420137,0.706446743644689,0.9874956513975438,0
-12684,M,199703.51590644152,290096.52179619565,10003,Higher education,0.47508590856069444,0.9590177098113609,0.7399061554250342,0
-24462,F,85295.03771707471,122293.84758215437,10001,Incomplete higher,0.20421542765150769,0.81959614676862,0.8441521695754413,0
-22187,M,178986.98276700644,697588.8316132041,10001,Secondary,0.09923432399148102,0.5976038091306527,0.47634324228471936,0
